total_loan,year_of_loan,interest,monthly_payment,work_year,house_exist,censor_status,use,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault,repayment_ratio,score_range,class_B,class_C,class_D,class_E,class_F,class_G,employer_type_世界五百强,employer_type_幼教与中小学校,employer_type_政府机构,employer_type_普通企业,employer_type_高等教育机构,industry_住宿和餐饮业,industry_信息传输、软件和信息技术服务业,industry_公共服务、社会组织,industry_农、林、牧、渔业,industry_制造业,industry_国际组织,industry_建筑业,industry_房地产业,industry_批发和零售业,industry_文化和体育业,industry_电力、热力生产供应业,industry_采矿业,industry_金融业
4090.909091,3,10.791,166.05,3.0,0,1,10,32,14.44363636,1,747.2727273,809.5454545,12,0,0.0,27644.0,81.80769231,0,0,11,1,6.0,0.0,4.0,9.0,8.0,0,1840,184.0,0,0.040589999999098,62.27272719999996,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5500.0,3,13.99,187.96,5.0,0,1,5,20,4.86,0,540.0,585.0,10,0,0.0,1879.384615,15.6,0,0,6,1,3.0,0.0,6.0,10.0,10.0,0,1215,364.5,0,0.03417454545454546,45.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5000.0,3,10.64,162.85,9.0,1,1,0,36,13.97272727,1,540.0,630.0,8,0,0.0,4631.846154,66.11538462,0,0,0,1,4.0,0.0,7.0,7.0,5.0,0,681,136.2,0,0.03257,90.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6000.0,3,11.691,202.14,2.0,1,2,0,24,12.17454545,2,730.9090909,852.7272727,10,0,0.0,3928.615385,71.4,1,0,0,1,3.0,0.0,23.0,17.0,11.0,3,110,22.0,0,0.03369,121.81818179999993,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19800.0,5,16.425,505.49,1.0,1,1,0,1,31.56363636,0,747.2727273,871.8181818,11,0,0.0,18771.69231,82.96153846,0,0,0,1,7.0,0.0,13.0,12.0,4.0,0,0,0.0,0,0.02552979797979798,124.5454545,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30545.45455,3,9.67,899.15,10.0,0,1,0,19,9.523636364,0,780.0,975.0,12,0,0.0,45170.76923,66.0,1,0,0,1,9.0,0.0,1.0,21.0,13.0,0,10686,0.0,0,0.02943645832895291,195.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4090.909091,3,13.67,170.09,10.0,0,2,2,8,16.67272727,0,670.0,725.8333333,23,0,0.0,38438.0,98.53846154,0,0,5,1,14.0,0.0,5.0,23.0,13.0,0,1924,384.8,0,0.041577555554631614,55.83333330000005,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
9818.181818,3,17.86,389.69,10.0,0,2,0,2,15.37272727,0,736.3636364,797.7272727,8,0,0.0,8651.0,76.06153846,1,0,0,1,7.0,0.0,2.0,8.0,5.0,3,1582,474.6,0,0.039690648148883165,61.36363629999994,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18000.0,5,16.99,447.25,5.0,0,2,2,9,14.67,0,680.0,736.6666667,7,0,0.0,4723.846154,44.53846154,1,0,5,1,3.0,0.0,9.0,5.0,4.0,0,0,0.0,0,0.024847222222222222,56.66666669999995,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12272.72727,5,9.99,318.64,10.0,0,0,0,18,23.56363636,1,670.0,725.8333333,11,0,0.0,12332.0,75.49230769,0,0,0,1,7.0,0.0,5.0,11.0,6.0,4,4761,952.2,0,0.025963259265028873,55.83333330000005,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29545.45455,5,14.289,568.7,10.0,2,1,0,14,33.10909091,0,650.0,812.5,6,0,0.0,65640.61538,81.46153846,1,0,0,1,5.0,0.0,2.0,9.0,6.0,4,7129,0.0,0,0.019248307689346416,162.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2909.090909,3,6.68,98.34,10.0,0,0,2,13,10.78,0,713.6363636,773.1060606,6,0,0.0,3216.923077,12.11538462,0,0,5,1,3.0,0.0,7.0,7.0,7.0,3,992,0.0,0,0.03380437500105639,59.469697,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17454.54545,5,8.937,339.41,10.0,0,0,0,31,9.42,0,601.3636364,751.7045455,11,0,0.0,5651.076923,16.8,0,0,0,1,6.0,0.0,3.0,15.0,4.0,1,3786,1135.8,0,0.01944536458839723,150.34090909999998,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26181.81818,5,12.089,521.7,10.0,0,1,0,13,18.45454545,0,785.4545455,916.3636364,12,0,0.0,29622.69231,94.0,0,0,0,1,5.0,0.0,5.0,8.0,8.0,0,0,0.0,0,0.019926041668050423,130.90909090000002,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
10000.0,3,5.852,301.15,10.0,1,0,0,14,24.87272727,0,740.0,925.0,12,0,0.0,6051.230769,21.23076923,0,0,0,1,5.0,0.0,9.0,28.0,16.0,0,1185,237.0,1,0.030115,185.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35290.90909,3,16.841,1126.35,5.0,1,2,4,13,27.06363636,0,705.0,822.5,12,0,0.0,38142.46154,103.9615385,0,0,33,1,6.0,0.0,10.0,10.0,4.0,3,13322,1332.2,0,0.031916151469137455,117.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7636.363636,3,12.591,287.06,5.0,1,1,0,26,26.61818182,0,540.0,585.0,9,0,0.0,12982.30769,61.2,1,0,0,1,6.0,0.0,15.0,9.0,7.0,0,0,0.0,0,0.037591190477980534,45.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16363.63636,5,15.61,482.23,10.0,0,1,0,19,11.84727273,0,695.0,810.8333333,13,0,0.0,29675.76923,68.76923077,1,0,0,1,12.0,0.0,4.0,19.0,9.0,2,7121,2136.3,0,0.029469611117659913,115.83333330000005,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5909.090909,3,9.99,161.32,9.0,2,0,10,30,24.36363636,3,736.3636364,920.4545455,18,1,1.0,14883.46154,65.0,1,0,11,1,11.0,0.0,7.0,33.0,11.0,0,0,0.0,1,0.027300307692727697,184.09090909999998,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20000.0,3,7.191,626.64,1.0,2,2,4,4,8.770909091,2,622.7272727,674.6212121,11,0,0.0,15746.76923,67.73846154,0,0,4,1,4.0,0.0,6.0,13.0,9.0,3,1684,0.0,0,0.031332,51.89393940000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
31818.18182,3,15.61,1223.77,1.0,1,1,0,21,20.91,0,572.7272727,620.4545455,12,0,0.0,45586.15385,69.35384615,1,0,0,1,7.0,0.0,11.0,14.0,7.0,2,10320,3096.0,0,0.03846134285494506,47.72727280000004,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10909.09091,3,11.99,332.1,9.0,0,0,2,7,20.49090909,1,556.3636364,649.0909091,7,0,0.0,11471.0,63.41538462,1,0,5,1,3.0,0.0,3.0,7.0,1.0,3,2017,201.7,0,0.030442499997463124,92.72727269999996,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5909.090909,3,12.231,169.9,10.0,1,0,0,13,37.28727273,0,736.3636364,797.7272727,12,0,0.0,12443.0,85.96153846,1,0,0,1,9.0,0.0,6.0,10.0,7.0,3,199,39.8,0,0.02875230769275004,61.36363629999994,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2400.0,3,9.93,70.92,1.0,1,0,4,38,17.22272727,0,593.1818182,642.6136364,8,0,0.0,2773.846154,34.78461538,1,0,4,1,4.0,0.0,3.0,8.0,4.0,3,833,249.9,1,0.02955,49.431818200000066,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10909.09091,3,7.26,309.97,10.0,2,0,2,45,7.879090909,0,630.0,735.0,7,0,0.0,2406.461538,16.84615385,1,0,5,1,2.0,0.0,7.0,9.0,6.0,1,3468,0.0,0,0.02841391666429884,105.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11818.18182,3,8.32,409.3,10.0,2,0,0,21,0.905454545,0,731.8181818,792.8030303,3,0,0.0,241.1538462,2.3,1,0,968,1,5.0,0.0,7.0,13.0,7.0,2,4115,823.0,0,0.03463307691774876,60.9848485,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25454.54545,5,7.641,574.33,10.0,0,0,0,13,3.185454545,0,815.0,882.9166667,6,0,0.0,7062.461538,18.92307692,0,0,0,1,3.0,0.0,3.0,4.0,3.0,5,13920,1392.0,0,0.022562964289743387,67.91666669999995,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13090.90909,3,7.11,375.49,10.0,2,2,3,14,18.67272727,0,805.0,872.0833333,8,0,0.0,2352.923077,13.5,1,0,3,1,3.0,0.0,8.0,10.0,6.0,3,518,103.6,0,0.028683263890880786,67.08333330000005,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
17727.27273,3,11.565,504.33,8.0,2,1,4,14,22.7,0,752.7272727,815.4545455,16,0,0.0,35238.46154,61.75384615,1,0,4,1,11.0,0.0,2.0,30.0,27.0,3,220,22.0,0,0.028449384611007784,62.72727280000004,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9800.0,3,14.049,342.66,10.0,0,2,0,32,28.23636364,0,650.0,758.3333333,8,0,0.0,13078.15385,62.6,0,0,0,1,5.0,0.0,8.0,10.0,4.0,2,1337,133.7,0,0.03496530612244898,108.33333330000005,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
14454.54545,3,21.816,625.81,10.0,0,1,0,2,23.36727273,0,618.1818182,669.6969697,18,0,0.0,16627.0,76.38461538,1,0,0,1,13.0,0.0,16.0,37.0,11.0,0,2303,460.6,1,0.04329503146015567,51.5151515,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11454.54545,5,15.939,329.33,2.0,1,1,0,8,22.85454545,0,690.0,747.5,11,0,0.0,17607.69231,65.53846154,0,0,0,1,4.0,0.0,5.0,16.0,9.0,1,3792,758.4,1,0.028751031757440884,57.5,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3545.454545,3,10.791,99.63,1.0,1,1,3,4,26.81454545,0,801.8181818,935.4545455,5,0,0.0,3145.692308,41.44615385,0,0,3,1,2.0,0.0,2.0,3.0,3.0,2,829,0.0,0,0.02810076923437189,133.63636369999995,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19681.81818,5,8.39,443.04,8.0,0,1,0,9,19.27272727,0,605.4545455,756.8181818,14,0,0.0,52183.38462,57.6,1,0,0,1,7.0,0.0,10.0,24.0,13.0,2,6942,0.0,0,0.022510115475520568,151.36363630000005,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6818.181818,3,18.25,272.09,1.0,1,1,5,26,3.624545455,0,720.0,900.0,6,0,0.0,13359.23077,87.41538462,1,0,6,1,5.0,0.0,2.0,14.0,11.0,3,372,74.4,0,0.039906533334397504,180.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15954.54545,5,14.31,316.3,10.0,0,1,0,8,7.036363636,0,609.0909091,710.6060606,20,1,1.0,11387.38462,39.0,0,0,0,1,6.0,0.0,12.0,35.0,11.0,2,4426,442.6,0,0.019825071230719395,101.5151515,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
6545.454545,3,7.96,187.91,2.0,2,1,8,18,8.36,0,681.8181818,795.4545455,18,0,0.0,13191.23077,23.19230769,0,0,9,1,5.0,0.0,16.0,12.0,6.0,3,785,78.5,0,0.028708472224215867,113.63636369999995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7179.545455,3,14.421,205.02,6.0,1,0,0,12,21.93818182,0,763.6363636,890.9090909,12,0,0.0,4470.461538,28.8,1,0,0,1,4.0,0.0,1.0,12.0,7.0,2,1373,411.9,1,0.028556125354317435,127.27272730000004,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
24500.0,5,20.889,635.41,10.0,1,2,0,7,12.6,0,613.6363636,664.7727273,9,0,0.0,15683.07692,72.15384615,0,0,0,1,4.0,0.0,6.0,7.0,4.0,2,5645,1693.5,0,0.025935102040816324,51.13636370000006,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24545.45455,3,5.852,903.45,2.0,0,1,4,21,4.5,0,740.0,863.3333333,7,0,0.0,33297.38462,45.9,0,0,4,1,6.0,0.0,6.0,12.0,7.0,0,5395,0.0,0,0.036807222215406075,123.33333330000005,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19090.90909,3,7.49,653.14,6.0,1,0,0,13,24.35454545,0,741.8181818,865.4545455,10,0,0.0,1621.153846,6.576923077,0,0,0,1,4.0,0.0,48.0,7.0,7.0,1,1192,119.2,0,0.034212095239724384,123.63636369999995,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17727.27273,3,8.496,480.08,5.0,0,1,0,14,9.43,0,670.0,781.6666667,9,1,1.0,10246.92308,76.26923077,0,0,0,1,5.0,0.0,8.0,8.0,2.0,3,941,0.0,0,0.027081435893269522,111.66666669999995,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22909.09091,5,15.291,521.8,10.0,1,2,0,21,25.32,0,640.9090909,747.7272727,8,0,0.0,21928.61538,83.35384615,0,0,0,1,7.0,0.0,2.0,14.0,5.0,0,0,0.0,0,0.02277698412608028,106.81818179999993,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10000.0,3,16.425,362.78,10.0,0,0,0,13,7.281818182,1,580.9090909,677.7272727,6,0,0.0,234.2307692,4.846153846,1,0,0,1,1.0,0.0,3.0,3.0,2.0,1,4843,1452.9,0,0.036278,96.81818179999993,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10000.0,5,12.62,225.6,1.0,0,0,2,4,21.41454545,0,605.4545455,756.8181818,14,0,0.0,5232.0,15.6,0,0,5,1,4.0,0.0,5.0,18.0,12.0,4,1569,156.9,1,0.02256,151.36363630000005,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33775.0,3,17.622,1187.77,10.0,0,2,0,0,45.76363636,0,564.5454545,705.6818182,9,0,0.0,22429.07692,96.46153846,0,1,0,1,3.0,0.0,7.0,17.0,6.0,0,0,0.0,0,0.03516713545521836,141.13636369999995,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
31818.18182,3,9.675,1141.72,10.0,0,1,0,21,19.27,0,618.1818182,772.7272727,28,0,0.0,48932.15385,49.96153846,1,0,0,1,15.0,0.0,6.0,31.0,17.0,3,859,171.8,0,0.035882628569378135,154.5454545,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10909.09091,3,13.698,347.74,1.0,1,0,0,3,10.15,0,613.6363636,767.0454545,8,0,0.0,21426.46154,79.84615385,1,0,0,1,6.0,0.0,3.0,13.0,8.0,3,3161,632.2,0,0.031876166664010316,153.40909090000002,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
6572.727273,3,13.365,208.42,10.0,1,2,0,26,21.32,1,544.0909091,589.4318182,17,1,1.0,7589.076923,35.44615385,0,0,0,1,10.0,0.0,13.0,22.0,14.0,1,523,0.0,0,0.03170982019232186,45.340909099999976,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5727.272727,3,8.99,222.57,4.0,2,0,0,8,28.01454545,0,780.0,975.0,9,0,0.0,4025.538462,19.15384615,0,0,0,1,3.0,0.0,9.0,14.0,9.0,3,630,0.0,0,0.038861428573279115,195.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12272.72727,3,13.11,455.59,2.0,1,0,0,13,8.8,0,556.3636364,649.0909091,8,0,0.0,8642.769231,41.5,1,0,259,1,5.0,0.0,7.0,13.0,7.0,3,3195,958.5,0,0.037122148156397514,92.72727269999996,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
17050.0,3,15.543,610.18,5.0,1,2,0,8,31.52727273,0,609.0909091,710.6060606,14,0,0.0,16600.61538,74.73846154,1,0,1312,1,8.0,0.0,5.0,10.0,3.0,0,0,0.0,1,0.03578768328445747,101.5151515,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4600.0,3,22.491,182.88,2.0,1,0,6,3,20.57272727,0,695.0,810.8333333,6,0,0.0,6862.0,81.7,1,0,7,1,2.0,0.0,15.0,7.0,3.0,0,0,0.0,0,0.03975652173913043,115.83333330000005,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16363.63636,3,17.748,740.43,1.0,1,1,0,13,8.47,0,670.0,837.5,6,0,0.0,28328.30769,107.6538462,0,0,193,1,4.0,0.0,2.0,9.0,7.0,0,8545,854.5,0,0.04524850001005522,167.5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7090.909091,3,5.852,180.69,1.0,2,1,4,42,10.62,0,735.0,796.25,11,0,0.0,19112.30769,67.03846154,0,0,4,1,3.0,0.0,40.0,11.0,10.0,3,2422,484.4,0,0.025481923076596382,61.25,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1963.636364,3,12.29,80.05,1.0,1,0,8,8,11.53636364,0,576.8181818,624.8863636,4,0,0.0,5847.692308,88.63076923,1,0,9,1,4.0,0.0,0.0,4.0,3.0,0,1078,323.4,1,0.040766203696154406,48.068181799999934,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
16800.0,3,24.741,690.29,9.0,0,2,4,14,24.45,0,600.0,650.0,9,0,0.0,10106.0,68.92307692,1,0,4,1,5.0,0.0,4.0,21.0,9.0,0,1935,387.0,0,0.04108869047619047,50.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9454.545455,3,13.189,265.68,1.0,0,1,0,13,46.46181818,1,556.3636364,649.0909091,13,0,0.0,7263.846154,43.2,0,0,0,1,5.0,0.0,8.0,20.0,13.0,1,1207,362.1,0,0.028100769229418236,92.72727269999996,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35454.54545,3,16.489,1039.82,10.0,1,2,0,0,21.33818182,0,622.7272727,778.4090909,8,0,0.0,29328.92308,107.8846154,1,0,0,1,7.0,0.0,3.0,10.0,10.0,0,12109,1210.9,0,0.029328256414016443,155.68181820000007,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7272.727273,3,15.741,274.63,6.0,2,2,0,21,12.77454545,0,601.3636364,751.7045455,21,0,0.0,15216.92308,23.16923077,0,0,0,1,4.0,0.0,4.0,30.0,13.0,0,0,0.0,1,0.03776162499858394,150.34090909999998,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23000.0,3,9.135,743.77,10.0,1,2,4,2,24.58181818,0,580.9090909,726.1363636,9,0,0.0,12780.92308,89.3,0,0,4,1,5.0,0.0,7.0,8.0,5.0,0,0,0.0,0,0.03233782608695652,145.22727269999996,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19636.36364,3,6.633,730.46,1.0,0,2,0,7,13.42727273,0,805.0,939.1666667,10,0,0.0,7752.0,13.96153846,0,0,32920,1,2.0,0.0,6.0,8.0,4.0,3,7017,0.0,0,0.037199351844963084,134.16666669999995,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12000.0,3,6.92,370.09,10.0,1,1,0,13,21.35454545,0,672.7272727,840.9090909,15,0,0.0,27724.61538,36.72307692,0,0,0,1,9.0,0.0,4.0,18.0,9.0,3,1008,100.8,0,0.03084083333333333,168.18181820000007,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24000.0,5,11.565,544.24,10.0,0,2,4,18,18.5,0,645.4545455,699.2424242,11,0,0.0,33511.38462,50.1,1,0,4,1,9.0,0.0,7.0,16.0,10.0,4,10682,3204.6,0,0.022676666666666668,53.787878699999965,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5909.090909,3,9.76,160.78,10.0,0,0,9,19,21.31636364,0,631.8181818,684.469697,15,0,0.0,16023.53846,49.38461538,1,0,1948,1,5.0,0.0,7.0,13.0,7.0,3,2136,427.2,0,0.027208923077341678,52.65151519999995,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
9818.181818,3,13.779,313.36,10.0,0,1,0,32,14.31818182,0,576.8181818,672.9545455,14,0,0.0,28519.0,84.64615385,0,0,0,1,5.0,0.0,9.0,9.0,6.0,3,4283,0.0,0,0.031916296296887345,96.13636369999995,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6545.454545,3,9.99,193.58,10.0,0,0,4,12,17.32909091,0,660.0,825.0,22,1,1.0,10375.38462,34.61538462,1,0,4,1,9.0,0.0,15.0,27.0,12.0,3,560,112.0,1,0.029574722224276026,165.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
14181.81818,3,7.46,373.06,1.0,1,1,0,35,2.413636364,0,774.5454545,903.6363636,5,0,0.0,6183.0,27.13846154,0,0,0,1,4.0,0.0,1.0,5.0,5.0,3,4120,0.0,0,0.02630551282388532,129.09090909999998,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
16363.63636,3,14.949,509.69,6.0,2,2,0,32,14.40818182,0,763.6363636,890.9090909,5,0,0.0,10450.0,115.9615385,0,0,0,1,4.0,0.0,2.0,4.0,3.0,0,0,0.0,0,0.031147722229143936,127.27272730000004,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11127.27273,3,8.998,320.48,3.0,1,0,0,19,16.58454545,0,589.0909091,687.2727273,8,1,0.0,5421.230769,60.7,1,0,0,1,3.0,0.0,16.0,6.0,5.0,2,2147,214.7,0,0.02880130718248334,98.18181820000007,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21818.18182,3,11.44,658.95,10.0,0,1,0,19,19.90909091,1,736.3636364,859.0909091,6,0,0.0,17283.0,89.06153846,1,0,0,1,3.0,0.0,3.0,4.0,3.0,0,0,0.0,0,0.030201874997483176,122.72727269999996,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7025.0,3,11.99,233.3,6.0,1,2,0,5,23.20909091,0,660.0,770.0,5,0,0.0,3634.615385,68.5,0,0,0,1,3.0,0.0,5.0,8.0,7.0,3,2300,690.0,0,0.03320996441281139,110.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2250.0,3,8.541,72.07,3.0,1,1,0,21,18.28363636,0,769.0909091,897.2727273,11,0,0.0,11476.15385,44.58461538,1,0,0,1,7.0,0.0,4.0,10.0,8.0,0,0,0.0,0,0.03203111111111111,128.18181820000007,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
14181.81818,5,15.389,279.16,10.0,1,0,4,8,20.13,0,720.0,780.0,9,1,1.0,4765.384615,64.61538462,0,0,4,1,4.0,0.0,6.0,15.0,6.0,0,0,0.0,0,0.019684358976882612,60.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2454.545455,3,19.92,111.37,10.0,0,1,0,23,21.23,1,730.9090909,913.6363636,11,0,0.0,15387.69231,57.72307692,0,0,0,1,5.0,0.0,4.0,17.0,7.0,3,217,0.0,0,0.045372962954560565,182.72727269999996,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21927.27273,3,12.99,902.87,3.0,1,1,0,8,24.45545455,0,736.3636364,920.4545455,7,1,0.0,32479.38462,86.12307692,0,0,0,1,5.0,0.0,7.0,10.0,8.0,0,894,268.2,0,0.04117566334479573,184.09090909999998,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
16000.0,3,14.663,541.65,10.0,0,0,4,23,23.4,0,725.4545455,906.8181818,9,0,0.0,11641.84615,86.86153846,0,0,4,1,5.0,0.0,9.0,21.0,16.0,3,2448,244.8,0,0.033853125,181.36363630000005,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11000.0,3,8.998,345.62,10.0,2,1,0,32,19.98545455,0,705.0,822.5,9,0,0.0,5265.076923,42.11538462,0,0,0,1,2.0,0.0,3.0,13.0,6.0,3,4171,417.1,0,0.031420000000000003,117.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
7090.909091,3,13.33,220.05,8.0,0,2,1,11,24.11181818,0,564.5454545,611.5909091,17,0,0.0,24692.30769,60.52307692,0,0,1,1,12.0,0.0,8.0,19.0,9.0,0,0,0.0,1,0.03103269230729445,47.04545459999997,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
11100.0,3,10.16,359.01,10.0,2,2,0,28,33.24,0,640.9090909,747.7272727,10,0,0.0,19785.23077,84.0,1,0,847,1,4.0,0.0,7.0,16.0,8.0,3,2330,466.0,0,0.032343243243243246,106.81818179999993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5318.181818,3,6.921,202.76,7.0,0,0,0,18,11.39727273,0,600.0,700.0,9,0,0.0,1630.384615,31.01538462,0,0,0,1,3.0,0.0,7.0,6.0,3.0,3,680,0.0,0,0.03812581196711541,100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
